Current(A),Voltage(V),Temperature (C)_1,SoC
2.7571220471145352e-06,3.561070203781128,42.21051788330078,80.0
0.00037841926678083837,3.560762405395508,42.12342071533203,80.0
0.0001905881945276633,3.5604546070098877,42.19710159301758,80.0
0.0001905881945276633,3.5604546070098877,42.24065017700195,80.0
0.00037841926678083837,3.5601468086242676,42.19710159301758,80.0
0.0001905881945276633,3.5598390102386475,42.13683319091797,80.0
-0.007322654593735933,3.558607816696167,42.19710159301758,79.99997654895458
-0.009388796053826809,3.557992458343506,42.13683319091797,79.99983939977655
-0.019907336682081223,3.556145668029785,42.09327697753906,79.99965961974338
-0.39369118213653564,3.4992072582244873,42.166969299316406,79.99918414345642
-1.6408895254135132,3.306847333908081,42.22724151611328,79.99137624701402
-2.0385279655456543,3.2286722660064697,42.25737380981445,79.9598847437937
-2.0400304794311523,3.2129757404327393,42.22724151611328,79.9211265218207
0.04996582120656967,3.5173659324645996,42.22724151611328,79.8841541405851
-1.517484426498413,3.286534070968628,42.270782470703125,79.88249704649357
-1.968654751777649,3.206820249557495,42.28750991821289,79.85338123133346
-1.3114337921142578,3.295459747314453,42.25737380981445,79.81709978604036
-1.1765711307525635,3.3111562728881836,42.25737380981445,79.79209591127345
-1.2440024614334106,3.2973062992095947,42.1535530090332,79.76972190502698
-1.0659385919570923,3.3191583156585693,42.04972839355469,79.74636777202126
-1.6264264583587646,3.2311346530914307,42.21383285522461,79.72522034618159
-1.2496373653411865,3.280994176864624,42.25737380981445,79.69512679036586
-0.49267813563346863,3.392409086227417,42.24397277832031,79.67277765894954
0.08790770173072815,3.4819717407226562,42.25737380981445,79.6643914065229
0.0877198651432991,3.4850494861602783,42.28750991821289,79.6643914065229
0.36627334356307983,3.5293691158294678,42.347782135009766,79.6643914065229
0.13899774849414825,3.498591661453247,42.21383285522461,79.6643914065229
0.08377541601657867,3.4915127754211426,42.18369674682617,79.6643914065229
-0.18482302129268646,3.4511942863464355,42.28750991821289,79.66402658656986
-0.6463239789009094,3.3800981044769287,42.21383285522461,79.65951717534938
0.01221177726984024,3.4773550033569336,42.21383285522461,79.64865643110753
-0.1883918046951294,3.4484241008758545,42.06645965576172,79.64820631634764
0.33565688133239746,3.5278303623199463,42.31764602661133,79.64510497739538
0.5852843523025513,3.5687644481658936,42.28750991821289,79.64510497739538
0.5670647621154785,3.5706112384796143,42.347782135009766,79.64510497739538
0.5227366089820862,3.566917896270752,42.1702880859375,79.64510497739538
0.3822389841079712,3.5484514236450195,42.31764602661133,79.64510497739538
0.2977150082588196,3.5370635986328125,42.24397277832031,79.64510497739538
0.1472623199224472,3.515211582183838,42.1401481628418,79.64510497739538
0.024796457961201668,3.4970526695251465,42.21383285522461,79.64510497739538
0.00037841926678083837,3.492743968963623,42.1702880859375,79.64510497739538
0.00037841926678083837,3.492743968963623,42.21383285522461,79.64510497739538
0.0001905881945276633,3.492743968963623,42.3779182434082,79.64510497739538
0.0001905881945276633,3.492743968963623,42.21383285522461,79.64510497739538
0.0001905881945276633,3.492436170578003,42.28750991821289,79.64510497739538
0.0001905881945276633,3.492436170578003,42.27410888671875,79.64510497739538
0.0001905881945276633,3.492743968963623,42.1702880859375,79.64510497739538
0.0001905881945276633,3.492743968963623,42.24397277832031,79.64510497739538
-0.011454937979578972,3.4905893802642822,42.24397277832031,79.64505790034487
-1.1519652605056763,3.315465211868286,42.2004280090332,79.64016619812337
-1.284010410308838,3.2880730628967285,42.09660339355469,79.61779340620538
-0.9361473321914673,3.334547281265259,42.230567932128906,79.59506071009584
-1.3715397119522095,3.264066457748413,42.12674331665039,79.57538510645075
-2.0828559398651123,3.149266242980957,42.230567932128906,79.5462721271673
-2.048482894897461,3.1452651023864746,42.230567932128906,79.5068573471547
-1.3275872468948364,3.2483699321746826,42.3779182434082,79.47144802994593
-2.0114800930023193,3.140340805053711,42.08319854736328,79.44295624786335
-2.337179183959961,3.083402156829834,42.27410888671875,79.40328971382823
-2.277824640274048,3.0852489471435547,42.30424880981445,79.35921278478556
-1.8031755685806274,3.1511127948760986,42.260704040527344,79.31853763741276
-1.168869972229004,3.2452921867370605,42.30424880981445,79.28786285670107
-1.6572307348251343,3.16896390914917,42.230567932128906,79.26290665187962
-1.575148582458496,3.177889347076416,42.260704040527344,79.2321047757364
-1.7184637784957886,3.152343988418579,42.1870231628418,79.20153194233139
-1.4564393758773804,3.189276933670044,42.230567932128906,79.1703559388527
-1.335851788520813,3.2049736976623535,42.260704040527344,79.14331737808237
-1.033255934715271,3.249293327331543,42.156883239746094,79.11959367669073
-0.1292250156402588,3.386561393737793,42.30424880981445,79.10505597312661
-0.45699024200439453,3.338240385055542,42.408050537109375,79.10062040354863
-0.04582802578806877,3.401334524154663,42.3779182434082,79.09468073815943
0.06405315548181534,3.4194931983947754,42.1870231628418,79.09410904458574
0.06480447947978973,3.421032190322876,42.156883239746094,79.09410904458574
-0.19102144241333008,3.383175849914551,42.156883239746094,79.09288226296432
-0.5086438059806824,3.3342394828796387,42.260704040527344,79.08724621681132
-0.19120927155017853,3.3819446563720703,42.156883239746094,79.0797335496249
0.06555580347776413,3.4219555854797363,42.1870231628418,79.07738901857746
0.18745817244052887,3.4419608116149902,42.230567932128906,79.07738901857746
-0.09447627514600754,3.3997955322265625,42.260704040527344,79.07675988027516
-0.24455329775810242,3.3770201206207275,42.33438491821289,79.07393245849593
-0.24305064976215363,3.3770201206207275,42.230567932128906,79.06931629266799
-0.39519381523132324,3.3533215522766113,42.1870231628418,79.06362886751899
-0.3965086340904236,3.352705955505371,42.33438491821289,79.05611228737207
-0.7079325318336487,3.304385185241699,42.230567932128906,79.04630000844962
-1.0358855724334717,3.252371072769165,42.1870231628418,79.03041419716918
-1.5533602237701416,3.1701948642730713,42.1870231628418,79.00703964913416
-1.9504350423812866,3.1052541732788086,42.1870231628418,78.97477287436503
-2.11948299407959,3.075092315673828,42.33438491821289,78.936520143011
-2.02275013923645,3.0852489471435547,42.260704040527344,78.89690230435126
-2.00302791595459,3.0846333503723145,42.30424880981445,78.85876033161833
-2.267306089401245,3.040621280670166,42.260704040527344,78.81862860754221
-2.453258991241455,3.0079972743988037,42.260704040527344,78.77418565137363
-2.135448694229126,3.052316904067993,42.156883239746094,78.73035001412761
-2.2023165225982666,3.0396981239318848,42.1870231628418,78.68946009981136
-1.63206148147583,3.1240286827087402,42.156883239746094,78.65216640528149
-0.8189406991004944,3.2471389770507812,42.1870231628418,78.62784236423455
-0.7186388969421387,3.2625277042388916,42.1870231628418,78.61346272167137
-0.19966167211532593,3.3425493240356445,42.260704040527344,78.60374467416091
0.4832921028137207,3.4481165409088135,42.1870231628418,78.60165909159413
0.35368865728378296,3.4308810234069824,42.1870231628418,78.60165909159413
0.31950339674949646,3.4274954795837402,42.156883239746094,78.60165909159413
0.19891586899757385,3.4108755588531494,42.1870231628418,78.60165909159413
0.19816453754901886,3.4114911556243896,42.260704040527344,78.60165909159413
0.28306418657302856,3.4256486892700195,42.08319854736328,78.60165909159413
0.3339664041996002,3.434882164001465,42.156883239746094,78.60165909159413
0.30184727907180786,3.4311888217926025,42.260704040527344,78.60165909159413
0.32288438081741333,3.435497522354126,42.113338470458984,78.60165909159413
0.2670985460281372,3.4281110763549805,42.1870231628418,78.60165909159413
0.31105101108551025,3.435497522354126,42.1870231628418,78.60165909159413
0.2809980511665344,3.432419776916504,42.113338470458984,78.60165909159413
0.29752716422080994,3.435497522354126,42.1870231628418,78.60165909159413
0.24643711745738983,3.4284188747406006,42.156883239746094,78.60165909159413
0.2836276888847351,3.435189962387085,42.260704040527344,78.60165909159413
0.39519932866096497,3.453040838241577,42.1870231628418,78.60165909159413
0.48686090111732483,3.4684295654296875,42.08319854736328,78.60165909159413
0.35444000363349915,3.4490396976470947,42.1870231628418,78.60165909159413
0.13542896509170532,3.4164154529571533,42.113338470458984,78.60165909159413
0.1318601667881012,3.415492296218872,42.113338470458984,78.60165909159413
0.16134965419769287,3.4204165935516357,42.1870231628418,78.60165909159413
0.6987343430519104,3.503823757171631,42.260704040527344,78.60165909159413
0.6048188209533691,3.4908971786499023,42.1870231628418,78.60165909159413
0.40008294582366943,3.461043119430542,42.260704040527344,78.60165909159413
0.2928313910961151,3.4453463554382324,42.113338470458984,78.60165909159413
0.22464871406555176,3.435189962387085,42.113338470458984,78.60165909159413
0.12509825825691223,3.4204165935516357,42.156883239746094,78.60165909159413
0.04282824322581291,3.4074900150299072,42.1870231628418,78.60165909159413
0.008642986416816711,3.4022579193115234,42.113338470458984,78.60165909159413
0.00375937856733799,3.4019501209259033,42.1870231628418,78.60165909159413
0.00037841926678083837,3.401334524154663,42.1870231628418,78.60165909159413
0.0001905881945276633,3.401026725769043,42.260704040527344,78.60165909159413
0.00037841926678083837,3.401334524154663,42.156883239746094,78.60165909159413
0.0001905881945276633,3.401026725769043,42.113338470458984,78.60165909159413
0.0001905881945276633,3.401026725769043,42.1870231628418,78.60165909159413
0.00037841926678083837,3.401026725769043,42.113338470458984,78.60165909159413
0.0001905881945276633,3.400718927383423,42.1870231628418,78.60165909159413
0.0001905881945276633,3.401026725769043,42.1870231628418,78.60165909159413
-0.11382286995649338,3.383483409881592,42.113338470458984,78.60020655338832
-0.8980175852775574,3.2622199058532715,42.08319854736328,78.58789556647865
-1.6685006618499756,3.140956163406372,42.1870231628418,78.5605293903801
-2.2596049308776855,3.045853614807129,42.1870231628418,78.52090384303334
-2.8755030632019043,2.946442127227783,42.14347839355469,78.46981559145001
-2.6354551315307617,2.977527379989624,42.03964614868164,78.41847420065574
-2.7789578437805176,2.9510586261749268,42.05305480957031,78.36669362004773
-2.8467650413513184,2.9362854957580566,42.03964614868164,78.31327940329285
-1.7599743604660034,3.0987908840179443,42.217166900634766,78.27456668879252
-1.2811930179595947,3.1708104610443115,42.1870231628418,78.24762815539839
-1.111393690109253,3.1966636180877686,42.08319854736328,78.22568087427092
-1.3694735765457153,3.1560373306274414,42.113338470458984,78.20100399851187
-0.884869396686554,3.22928786277771,42.113338470458984,78.18189067332423
-1.2116954326629639,3.1791205406188965,42.113338470458984,78.1604827443433
-0.8540651202201843,3.232673406600952,42.069793701171875,78.14254869421259
-0.6337392926216125,3.266528844833374,42.08319854736328,78.12952100797597
-0.6408768892288208,3.2652976512908936,42.08319854736328,78.11735787681617
-0.9684542417526245,3.21451473236084,42.14347839355469,78.10034376959878
-0.3431646227836609,3.3102328777313232,42.069793701171875,78.09126651706278
-0.34335243701934814,3.3102328777313232,42.069793701171875,78.08472490407351
-0.9881765246391296,3.212052345275879,42.03964614868164,78.06849046273089
-1.7661727666854858,3.091404438018799,42.14347839355469,78.03812692910873
-0.8807371258735657,3.2249789237976074,42.14347839355469,78.01827321630164
-1.413801670074463,3.1428029537200928,42.113338470458984,77.99357378170052
-0.6605991125106812,3.2569878101348877,42.14347839355469,77.97873205409347
-1.4620742797851562,3.1338775157928467,42.13008499145508,77.9537685567366
-0.6889616250991821,3.2514476776123047,42.069793701171875,77.93827853795263
-0.6949722170829773,3.2505245208740234,42.03964614868164,77.92511531276224
-0.7009828090667725,3.249601125717163,42.099937438964844,77.91185141131042
0.08584155887365341,3.3702492713928223,42.099937438964844,77.90991504733792
0.25000590085983276,3.3967177867889404,42.113338470458984,77.90991504733792
-0.23328343033790588,3.323467254638672,42.099937438964844,77.90625802304169
-0.1453785002231598,3.337625026702881,42.20376968383789,77.903241605835
0.007891662418842316,3.361631393432617,42.24730682373047,77.90278164482838
-0.5601094961166382,3.27483868598938,42.13008499145508,77.8936958165713
0.11439187824726105,3.3776357173919678,42.17362594604492,77.89224894378154
-0.7173240780830383,3.2508320808410645,42.099937438964844,77.88062780761538
-0.052214279770851135,3.352398157119751,42.13008499145508,77.87803594707351
-0.2971459925174713,3.315157413482666,42.099937438964844,77.87303964219005
-0.12997634708881378,3.341010570526123,42.056396484375,77.87020819016413
-0.5418899059295654,3.278224229812622,42.17362594604492,77.86077453852687
