Step_Index,Current(A),Voltage(V),Temperature (C)_1,Discharge_Capacity(Ah)
24,-0.0006316768121905625,3.5373618602752686,0.8621954917907715,2.109539255377523
24,-0.0004512229352258146,3.5373618602752686,1.1074141263961792,2.109539387720957
24,-0.0006316768121905625,3.5370543003082275,0.9069105982780457,2.109539518310974
24,-0.0002707690582610667,3.5370543003082275,0.9069105982780457,2.109539650160303
24,-0.0004512229352258146,3.5364387035369873,0.7551726698875427,2.109539777271729
24,-0.0004512229352258146,3.5364387035369873,0.9692232012748718,2.109539906873978
24,-0.0004512229352258146,3.536130905151367,1.0762526988983154,2.109540042514472
24,-0.0004512229352258146,3.536130905151367,1.013936161994934,2.10954018286757
24,-0.0006316768121905625,3.535515308380127,0.9380653500556946,2.109540315474287
24,-0.0006316768121905625,3.535207509994507,0.9380653500556946,2.109540449553878
24,-0.0004512229352258146,3.5348997116088867,1.013936161994934,2.10954057816914
24,-0.0002707690582610667,3.5348997116088867,0.9069105982780457,2.109540713269197
24,-0.0004512229352258146,3.5348997116088867,0.9692232012748718,2.109540845126438
24,-0.0004512229352258146,3.5345921516418457,1.04509437084198,2.109540969224481
24,-0.0006316768121905625,3.5339765548706055,0.9380653500556946,2.109541097318983
24,-0.0004512229352258146,3.5339765548706055,1.04509437084198,2.109541224404077
24,-0.0004512229352258146,3.5339765548706055,1.0762526988983154,2.109541363524586
24,-0.0006316768121905625,3.5336687564849854,1.04509437084198,2.109541500133446
24,-0.0002707690582610667,3.5333609580993652,0.7104587554931641,2.109541637496095
24,-0.0004512229352258146,3.533053159713745,0.9692232012748718,2.109541772600542
24,-0.9259992241859436,3.3471596240997314,0.9380653500556946,2.109550876127997
24,-0.9112020134925842,3.321922540664673,0.9380653500556946,2.109807933817772
24,-1.476203203201294,3.1951210498809814,0.9380653500556946,2.110066623625115
24,-1.8021029233932495,3.103405237197876,0.7863265872001648,2.110485844329475
24,-2.036332130432129,3.033849000930786,0.8621954917907715,2.110990039506441
24,-2.25089168548584,2.9710638523101807,1.013936161994934,2.111559005213141
24,-0.6143553853034973,3.2852978706359863,0.9692232012748718,2.11216108711078
