Step_Index,Current(A),Voltage(V),Temperature (C)_1
16,-0.0004512229352258146,3.5370543003082275,0.21786053478717804
16,-0.0002707690582610667,3.5370543003082275,0.3246908485889435
16,-0.0004512229352258146,3.5367465019226074,0.14200009405612946
16,-0.0002707690582610667,3.5364387035369873,0.14200009405612946
16,-0.0002707690582610667,3.536130905151367,0.3246908485889435
16,-0.0004512229352258146,3.535823106765747,0.14200009405612946
16,-0.007669378537684679,3.5345921516418457,0.2937208414077759
16,-0.010376187041401863,3.533053159713745,0.21786053478717804
16,-0.020301150158047676,3.5308988094329834,0.3246908485889435
16,-0.3938407003879547,3.4573416709899902,0.14200009405612946
16,-1.641318440437317,3.1978909969329834,0.2937208414077759
16,-2.038858413696289,3.0750904083251953,0.3246908485889435
16,-2.0408434867858887,3.042158842086792,0.1729690432548523
16,0.04863223433494568,3.418870210647583,0.14200009405612946
16,-1.5175271034240723,3.1686527729034424,0.14200009405612946
16,-1.9690227508544922,3.03969669342041,0.11103138327598572
16,-1.3112683296203613,3.1483397483825684,0.2937208414077759
16,-1.1768301725387573,3.176962375640869,0.11103138327598572
16,-1.2443199157714844,3.161573886871338,0.3246908485889435
16,-1.0667532682418823,3.191427707672119,0.21786053478717804
16,-1.6268821954727173,3.0763213634490967,0.21786053478717804
16,-1.249733567237854,3.137875556945801,0.2937208414077759
16,-0.49272942543029785,3.293607473373413,0.2937208414077759
16,0.08779072761535645,3.4207167625427246,0.14200009405612946
16,0.08742982149124146,3.433950901031494,0.14200009405612946
16,0.3658701777458191,3.4955050945281982,0.11103138327598572
16,0.13885918259620667,3.4585726261138916,0.14200009405612946
16,0.08327938616275787,3.447800636291504,0.262751042842865
16,-0.18487510085105896,3.3939409255981445,0.11103138327598572
16,-0.646476149559021,3.295762062072754,0.0661424845457077
16,0.011639188043773174,3.4234867095947266,0.262751042842865
16,-0.18830372393131256,3.3887088298797607,0.18689127266407013
16,0.3353734612464905,3.4967362880706787,0.14200009405612946
16,0.5854825377464294,3.5573670864105225,0.18689127266407013
16,0.5667153596878052,3.561983585357666,0.2937208414077759
16,0.5225041508674622,3.558905839920044,0.14200009405612946
16,0.3821110129356384,3.5342843532562256,0.11103138327598572
16,0.2971172332763672,3.518588066101074,0.08006435632705688
16,0.14734052121639252,3.488734245300293,0.18689127266407013
16,0.024270961061120033,3.462573766708374,0.262751042842865
16,-0.0004512229352258146,3.4554948806762695,0.18689127266407013
16,-0.0004512229352258146,3.4548795223236084,0.2937208414077759
16,-0.0002707690582610667,3.4545717239379883,0.262751042842865
16,-0.0004512229352258146,3.4545717239379883,0.11103138327598572
16,-0.0004512229352258146,3.4545717239379883,0.262751042842865
16,-0.0002707690582610667,3.4545717239379883,0.262751042842865
16,-0.0004512229352258146,3.4545717239379883,0.262751042842865
16,-0.0004512229352258146,3.4548795223236084,0.262751042842865
16,-0.012180726043879986,3.4524173736572266,0.2317829132080078
16,-1.1521079540252686,3.2126638889312744,0.262751042842865
16,-1.2838393449783325,3.1668059825897217,0.18689127266407013
16,-0.9370068907737732,3.2280523777008057,0.262751042842865
16,-1.3724421262741089,3.1317200660705566,0.2317829132080078
16,-2.083430528640747,2.9741415977478027,0.15592367947101593
16,-2.048783302307129,2.9655239582061768,0.004207880236208439
16,-1.3278700113296509,3.105867385864258,0.262751042842865
16,-2.011248826980591,2.9618308544158936,0.15592367947101593
16,-2.337329149246216,2.884580373764038,0.15592367947101593
16,-2.2788619995117188,2.8867347240448,0.262751042842865
16,-1.8031855821609497,2.978142499923706,0.20081500709056854
16,-1.1694315671920776,3.1086373329162598,0.18689127266407013
16,-1.6570179462432861,3.0079963207244873,0.2317829132080078
16,-1.5754528045654297,3.0196917057037354,0.15592367947101593
16,-1.7183722257614136,2.986760139465332,0.15592367947101593
16,-1.4570749998092651,3.0372345447540283,0.15592367947101593
16,-1.3359904289245605,3.0615484714508057,0.15592367947101593
16,-1.033008337020874,3.124333620071411,0.2317829132080078
16,-0.12983666360378265,3.3176136016845703,0.2317829132080078
16,-0.4566386640071869,3.2545206546783447,0.15592367947101593
16,-0.04646696522831917,3.3422353267669678,0.2317829132080078
16,0.06397081911563873,3.3702423572540283,0.18689127266407013
16,0.06469263136386871,3.3736279010772705,0.2317829132080078
16,-0.19155189394950867,3.3213069438934326,0.2317829132080078
16,-0.5096921324729919,3.2532896995544434,0.20081500709056854
16,-0.19155189394950867,3.319152593612671,0.2317829132080078
16,0.06541445106267929,3.3760900497436523,0.15592367947101593
16,0.18776218593120575,3.4050204753875732,0.2317829132080078
16,-0.09428724646568298,3.3477752208709717,0.2317829132080078
16,-0.245146706700325,3.3151514530181885,0.20081500709056854
16,-0.24388352036476135,3.3148436546325684,0.2317829132080078
16,-0.3952843248844147,3.2822201251983643,0.2317829132080078
16,-0.396727979183197,3.2806811332702637,0.15592367947101593
16,-0.7081913948059082,3.2135872840881348,0.20081500709056854
16,-1.0364370346069336,3.1400299072265625,0.20081500709056854
16,-1.5534374713897705,3.0258469581604004,0.12495632469654083
16,-1.950435996055603,2.9350547790527344,0.2317829132080078
16,-2.119521379470825,2.892582416534424,0.2317829132080078
16,-2.0226175785064697,2.9064319133758545,0.2317829132080078
16,-2.0033090114593506,2.9061243534088135,0.2317829132080078
16,-2.2682151794433594,2.846108913421631,0.20081500709056854
16,-2.453721761703491,2.802405595779419,0.2317829132080078
16,-2.1355817317962646,2.863651990890503,0.2317829132080078
16,-2.2025301456451416,2.846416711807251,0.2317829132080078
16,-1.6322957277297974,2.963369607925415,0.2317829132080078
16,-0.8191705346107483,3.136029005050659,0.20081500709056854
16,-0.7190186381340027,3.1606507301330566,0.20081500709056854
16,-0.2003941386938095,3.2742180824279785,0.2766750156879425
16,0.4829847514629364,3.424102306365967,0.20081500709056854
16,0.35341885685920715,3.4031739234924316,0.2317829132080078
16,0.31931307911872864,3.3994805812835693,0.20081500709056854
16,0.19840896129608154,3.3767056465148926,0.2317829132080078
16,0.19840896129608154,3.378244400024414,0.2317829132080078
16,0.2826809287071228,3.398249626159668,0.2317829132080078
16,0.334110289812088,3.4114837646484375,0.2317829132080078
16,0.30180904269218445,3.406867265701294,0.2317829132080078
16,0.32256123423576355,3.413330316543579,0.2317829132080078
16,0.26662054657936096,3.4031739234924316,0.16984878480434418
16,0.3108317255973816,3.4139459133148193,0.2317829132080078
16,0.28051549196243286,3.409329414367676,0.2317829132080078
16,0.2972976863384247,3.4142537117004395,0.20081500709056854
16,0.24659015238285065,3.4050204753875732,0.20081500709056854
16,0.2832222878932953,3.4142537117004395,0.20081500709056854
16,0.39492323994636536,3.439490795135498,0.2317829132080078
16,0.4869547486305237,3.4610347747802734,0.2317829132080078
16,0.35396021604537964,3.4351820945739746,0.2766750156879425
16,0.13470874726772308,3.389324188232422,0.13888423144817352
16,0.13200193643569946,3.3884010314941406,0.20081500709056854
16,0.1614159196615219,3.395171880722046,0.20081500709056854
16,0.6982662677764893,3.5115091800689697,0.20081500709056854
16,0.6047911047935486,3.4955050945281982,0.20081500709056854
16,0.4001564085483551,3.453956127166748,0.2317829132080078
16,0.2927863597869873,3.4317965507507324,0.2317829132080078
16,0.2243943214416504,3.4179470539093018,0.20081500709056854
16,0.12460332363843918,3.3967108726501465,0.2317829132080078
16,0.04231635108590126,3.3788599967956543,0.2317829132080078
16,0.008210564032196999,3.371473550796509,0.2766750156879425
16,0.0035187627654522657,3.3702423572540283,0.20081500709056854
16,-0.0004512229352258146,3.369319200515747,0.20081500709056854
16,-0.0002707690582610667,3.369319200515747,0.20081500709056854
16,-0.0002707690582610667,3.369626998901367,0.16984878480434418
16,-0.0002707690582610667,3.369626998901367,0.2317829132080078
16,-0.0002707690582610667,3.369626998901367,0.21474315226078033
16,-0.0002707690582610667,3.3699347972869873,0.20081500709056854
16,-0.0004512229352258146,3.3699347972869873,0.2766750156879425
16,-0.0002707690582610667,3.3702423572540283,0.20081500709056854
16,-0.1144980788230896,3.34562087059021,0.2766750156879425
16,-0.8982093334197998,3.1772701740264893,0.2317829132080078
16,-1.6691083908081055,3.0061497688293457,0.20081500709056854
16,-2.2600948810577393,2.8738083839416504,0.30764344334602356
16,-2.8754425048828125,2.7365427017211914,0.16984878480434418
16,-2.6359803676605225,2.776552677154541,0.20081500709056854
16,-2.7792606353759766,2.740851402282715,0.16984878480434418
16,-2.846750497817993,2.7202308177948,0.30764344334602356
16,-1.7596962451934814,2.9427490234375,0.35253629088401794
16,-1.281854271888733,3.0433900356292725,0.20081500709056854
16,-1.1113253831863403,3.080630302429199,0.2766750156879425
16,-1.369554877281189,3.0252315998077393,0.2766750156879425
16,-0.8852166533470154,3.127411365509033,0.20081500709056854
16,-1.212199091911316,3.0578551292419434,0.24570824205875397
16,-0.8539981245994568,3.1335668563842773,0.20081500709056854
16,-0.6340248584747314,3.181886911392212,0.2766750156879425
16,-0.6414234638214111,3.1806557178497314,0.2766750156879425
16,-0.9684059023857117,3.1107916831970215,0.2766750156879425
16,-0.34385496377944946,3.2443642616271973,0.2766750156879425
16,-0.34385496377944946,3.246210813522339,0.32156902551651
16,-0.9884362816810608,3.1080217361450195,0.16984878480434418
16,-1.7658315896987915,2.939363479614258,0.21474315226078033
16,-0.8807052969932556,3.1246414184570312,0.32156902551651
16,-1.414126992225647,3.010150671005249,0.32156902551651
16,-0.6607320308685303,3.170191526412964,0.21474315226078033
16,-1.4623081684112549,2.99845552444458,0.35253629088401794
16,-0.6894241571426392,3.1624972820281982,0.24570824205875397
16,-0.6953791379928589,3.162189483642578,0.24570824205875397
16,-0.7015146017074585,3.1609582901000977,0.21474315226078033
16,0.08508392423391342,3.33146333694458,0.24570824205875397
16,0.24929696321487427,3.3702423572540283,0.1837783008813858
16,-0.23377810418605804,3.2686781883239746,0.13888423144817352
16,-0.14607751369476318,3.288067579269409,0.16984878480434418
16,0.007308294530957937,3.322230339050293,0.1837783008813858
16,-0.5605800747871399,3.2003531455993652,0.10791992396116257
16,0.11449790745973587,3.34531307220459,0.01503567211329937
16,-0.7175750136375427,3.167421579360962,0.2596380114555359
16,-0.052421942353248596,3.3089962005615234,0.32156902551651
16,-0.297658771276474,3.258213996887207,0.197712242603302
16,-0.13055847585201263,3.2945308685302734,0.1837783008813858
16,-0.5416324138641357,3.20620059967041,0.16984878480434418
16,-0.5450610518455505,3.2043540477752686,0.16675041615962982
16,-0.2142890840768814,3.2757568359375,0.21474315226078033
16,-0.12983666360378265,3.2948386669158936,0.2286742776632309
16,-0.29188424348831177,3.260676145553589,0.2906033992767334
16,-0.2904406189918518,3.260983943939209,0.2596380114555359
16,0.165385901927948,3.3597781658172607,0.2286742776632309
16,0.039068181067705154,3.334541082382202,0.15281511843204498
16,-0.6710178852081299,3.181579113006592,0.1837783008813858
16,0.47829294204711914,3.4287188053131104,0.15281511843204498
16,-2.3402163982391357,2.825796127319336,0.2596380114555359
16,-1.1773715019226074,3.0646262168884277,0.15281511843204498
16,-1.4623081684112549,3.001840829849243,0.1837783008813858
16,-1.2423349618911743,3.0464677810668945,0.15281511843204498
16,-0.48623308539390564,3.208970546722412,0.197712242603302
16,-1.5420688390731812,2.9824514389038086,0.15281511843204498
16,-0.8633817434310913,3.1249492168426514,0.15281511843204498
16,-1.4195406436920166,3.0049185752868652,0.16675041615962982
16,-0.8087041974067688,3.1344900131225586,0.16675041615962982
16,-0.9088560938835144,3.1129462718963623,0.2286742776632309
16,-1.0138802528381348,3.089555501937866,0.13579027354717255
16,-0.46872907876968384,3.2074317932128906,0.2286742776632309
16,-0.6547770500183105,3.167729377746582,0.09089235216379166
16,-0.01308299507945776,3.307765007019043,0.09089235216379166
16,-1.028136134147644,3.0966343879699707,0.12185361981391907
16,-0.10872355848550797,3.2683703899383545,0.12185361981391907
16,-0.5650914311408997,3.1957364082336426,0.12185361981391907
16,-0.6600102186203003,3.1714224815368652,0.197712242603302
16,-1.5187902450561523,3.001225471496582,0.16675041615962982
16,-0.30668148398399353,3.2222046852111816,0.09089235216379166
16,-0.6814842224121094,3.1664981842041016,0.197712242603302
16,-0.6856346726417542,3.1609582901000977,0.197712242603302
16,-0.6894241571426392,3.1600351333618164,0.09089235216379166
16,-0.8861189484596252,3.1194093227386475,0.2286742776632309
16,-0.8953220844268799,3.114485025405884,0.16675041615962982
16,-1.1988455057144165,3.0516998767852783,0.16675041615962982
16,-0.5282788276672363,3.1834256649017334,0.12185361981391907
16,-0.9209465384483337,3.1101763248443604,0.2286742776632309
16,0.5257523059844971,3.404097318649292,0.197712242603302
16,-0.02571476809680462,3.3068416118621826,0.1837783008813858
16,-0.7702675461769104,3.1511096954345703,0.028973432257771492
16,-0.6816646456718445,3.161881685256958,0.15281511843204498
16,-0.11918988078832626,3.2776033878326416,0.05993277207016945
16,-1.0589936971664429,3.0901710987091064,0.197712242603302
16,-0.4041265845298767,3.2151260375976562,0.12185361981391907
16,-0.2144695371389389,3.2597527503967285,0.16675041615962982
16,-0.7771247625350952,3.1461853981018066,0.16675041615962982
16,0.08057257533073425,3.319152593612671,0.07695730030536652
16,-1.0508732795715332,3.091710090637207,0.197712242603302
16,-0.39925432205200195,3.2185115814208984,0.197712242603302
16,-0.5865654349327087,3.1831178665161133,0.13579027354717255
16,-0.3050574064254761,3.240055561065674,0.09089235216379166
16,-0.6796796917915344,3.16495943069458,0.12185361981391907
16,0.051158588379621506,3.313920497894287,0.16675041615962982
16,-0.5759186744689941,3.1898889541625977,0.12185361981391907
16,-0.9561350345611572,3.106482982635498,0.09089235216379166
16,-0.5865654349327087,3.179732322692871,0.13579027354717255
16,-0.77910977602005,3.140953302383423,0.13579027354717255
16,-0.9777895212173462,3.097557544708252,0.12185361981391907
16,-0.7957115173339844,3.1332590579986572,0.197712242603302
16,0.1686340719461441,3.3357720375061035,0.13579027354717255
16,-0.6834691762924194,3.16465163230896,0.09089235216379166
16,0.1686340719461441,3.339465379714966,0.09089235216379166
16,-1.0436551570892334,3.092017650604248,0.13579027354717255
16,0.02228596806526184,3.3071494102478027,-0.015980904921889305
16,-1.0436551570892334,3.089247703552246,0.04599636793136597
16,-0.3010874092578888,3.2391321659088135,-0.015980904921889305
16,-0.02048160508275032,3.301917314529419,0.13579027354717255
16,-0.5705050826072693,3.1892733573913574,0.09089235216379166
16,-0.38590073585510254,3.2249746322631836,0.13579027354717255
16,-0.757635772228241,3.147724151611328,0.16675041615962982
16,-0.576099157333374,3.1831178665161133,0.10483036935329437
16,-0.3907729983329773,3.2225124835968018,0.05993277207016945
16,0.08201620727777481,3.3234612941741943,0.05993277207016945
16,-0.46872907876968384,3.211740493774414,0.01503567211329937
16,-0.8404641151428223,3.1307969093322754,0.028973432257771492
16,-0.38265255093574524,3.2243592739105225,0.05993277207016945
16,0.024270961061120033,3.3117661476135254,-0.0019913341384381056
16,-0.6486415863037109,3.173269271850586,-0.015980904921889305
16,-0.37525394558906555,3.2277445793151855,0.09089235216379166
16,-0.4662027060985565,3.2095861434936523,0.028973432257771492
16,-0.5585951209068298,3.1895811557769775,0.13579027354717255
16,-0.19209325313568115,3.266523838043213,0.10483036935329437
16,-0.8319827318191528,3.132951259613037,0.05993277207016945
16,-0.7477107644081116,3.147108793258667,0.05993277207016945
16,-0.013804811052978039,3.302225112915039,0.028973432257771492
16,-0.4662027060985565,3.2098939418792725,0.028973432257771492
16,-0.5585951209068298,3.1895811557769775,0.05993277207016945
16,-0.010376187041401863,3.304687261581421,0.05993277207016945
16,-1.2946665287017822,3.036311149597168,0.09089235216379166
16,-0.4739622473716736,3.203123092651367,0.13579027354717255
16,-0.013804811052978039,3.3028407096862793,0.10483036935329437
16,-0.9303300976753235,3.1114072799682617,0.10483036935329437
16,-0.10511448234319687,3.2828354835510254,0.09089235216379166
16,-0.19227370619773865,3.2677547931671143,-0.015980904921889305
16,-0.2797938585281372,3.249596357345581,0.10483036935329437
16,-0.36839669942855835,3.2308223247528076,0.028973432257771492
16,-0.7329135537147522,3.153264045715332,-0.015980904921889305
16,-0.4627740979194641,3.208662748336792,0.01503567211329937
16,-0.4625936448574066,3.2092783451080322,-0.015980904921889305
16,-0.37128397822380066,3.228667974472046,-0.07813011854887009
16,-0.8299977779388428,3.1311047077178955,-0.015980904921889305
16,-0.2835833728313446,3.2455954551696777,0.01503567211329937
16,-0.4642177224159241,3.208662748336792,0.028973432257771492
16,-0.6486415863037109,3.1692681312561035,0.05993277207016945
16,-0.7457258105278015,3.147416591644287,0.01503567211329937
16,-0.3799457550048828,3.2243592739105225,0.05993277207016945
16,-1.505977988243103,2.986452341079712,0.07695730030536652
16,-1.0589936971664429,3.0757060050964355,-0.0470544770359993
16,-0.9777895212173462,3.091710090637207,-0.0470544770359993
16,-0.7958920001983643,3.130181312561035,0.05993277207016945
16,-1.2919597625732422,3.024923801422119,-0.0019913341384381056
16,-0.7215449810028076,3.143723249435425,-0.0470544770359993
16,-1.4215255975723267,2.9959933757781982,-0.0019913341384381056
16,-0.7450039982795715,3.1363368034362793,0.05993277207016945
16,-0.849125862121582,3.1157162189483643,0.05993277207016945
16,-1.3635998964309692,3.0058419704437256,-0.0470544770359993
16,-0.5699636936187744,3.1723458766937256,0.13579027354717255
16,-1.078302264213562,3.065857172012329,-0.015980904921889305
16,-0.8861189484596252,3.1052517890930176,0.028973432257771492
16,-0.892795741558075,3.103405237197876,0.05993277207016945
16,-3.0300915241241455,2.656214475631714,-0.0019913341384381056
16,-1.0631442070007324,3.0578551292419434,-0.0470544770359993
16,-3.7473957538604736,2.5029447078704834,-0.10920927673578262
16,0.5659935474395752,3.3994805812835693,0.05993277207016945
16,-0.22710131108760834,3.240978717803955,0.05993277207016945
16,-0.6459348201751709,3.152648687362671,0.028973432257771492
16,-0.43336009979248047,3.1978909969329834,-0.0470544770359993
16,-1.1788151264190674,3.03938889503479,0.05993277207016945
16,-0.9758045077323914,3.080014705657959,-0.07813011854887009
16,-0.5510160326957703,3.170499324798584,0.05993277207016945
16,0.09591115266084671,3.311150550842285,0.05993277207016945
16,-0.21555225551128387,3.2480576038360596,0.05993277207016945
16,-0.3144409954547882,3.2274367809295654,-0.09212358295917511
16,-0.6239194273948669,3.1612660884857178,0.12185361981391907
16,-0.4142319858074188,3.205277442932129,0.028973432257771492
16,-0.7249736189842224,3.1394145488739014,-0.0470544770359993
16,-0.622114896774292,3.1603429317474365,-0.09212358295917511
16,-0.8325241208076477,3.115408420562744,0.05993277207016945
16,-1.586099624633789,2.953828811645508,0.028973432257771492
16,-1.1815218925476074,3.036003589630127,0.10483036935329437
16,-1.7438162565231323,2.915972948074341,-0.015980904921889305
16,-2.003850221633911,2.858112096786499,-0.015980904921889305
16,-1.7098909616470337,2.917203903198242,-0.015980904921889305
16,-2.552791118621826,2.7390048503875732,0.10483036935329437
16,-2.034888505935669,2.8427233695983887,0.09089235216379166
16,-1.8399982452392578,2.8824257850646973,-0.0019913341384381056
16,0.15076914429664612,3.308072805404663,0.13579027354717255
16,0.5439781546592712,3.398557424545288,0.028973432257771492
16,-0.2796134054660797,3.2268214225769043,0.05993277207016945
16,-1.6243557929992676,2.9390556812286377,0.10483036935329437
16,-2.115551233291626,2.8307204246520996,0.18069013953208923
16,-1.2260940074920654,3.0147674083709717,0.13579027354717255
16,-2.062858819961548,2.837799072265625,0.18069013953208923
16,-1.2703052759170532,3.0024564266204834,0.18069013953208923
16,-1.2823957204818726,3.0003020763397217,0.13579027354717255
16,-0.8184487223625183,3.0997121334075928,0.18069013953208923
