Current(A),Voltage(V),Temperature (C)_1,SoC
-0.0004512229352258146,3.5635225772857666,51.948463439941406,80.0
-0.0004512229352258146,3.5632147789001465,51.75880813598633,79.99999335583392
-0.0004512229352258146,3.5632147789001465,51.948463439941406,79.99998621464567
-0.0004512229352258146,3.5632147789001465,51.978397369384766,79.99997981995237
-0.0006316768121905625,3.5625991821289062,51.978397369384766,79.99997266375479
-0.0004512229352258146,3.5625991821289062,52.02165603637695,79.99996592956596
-0.0004512229352258146,3.562291383743286,51.81539535522461,79.99995914148023
-0.0004512229352258146,3.562291383743286,51.96178436279297,79.99995222681335
-0.0004512229352258146,3.562291383743286,51.80207443237305,79.99994550707379
-0.0002707690582610667,3.5625991821289062,52.094844818115234,79.99993871168184
-0.0002707690582610667,3.562291383743286,52.13809585571289,79.99993196268721
-0.0004512229352258146,3.561983585357666,51.93185043334961,79.99992556002707
-0.0004512229352258146,3.561675786972046,51.90191650390625,79.9999189906477
-0.0004512229352258146,3.561675786972046,52.06490707397461,79.9999124353002
-0.0002707690582610667,3.561367988586426,52.005043029785156,79.99990565622907
-0.0004512229352258146,3.561367988586426,51.88859558105469,79.99989890595442
-0.0002707690582610667,3.561367988586426,52.034976959228516,79.99989248885277
-0.0002707690582610667,3.5610604286193848,51.96178436279297,79.99988598066639
-0.0002707690582610667,3.5610604286193848,51.96178436279297,79.99987932119114
-0.0006316768121905625,3.5607526302337646,51.85865783691406,79.99987192469487
-0.9259992241859436,3.357008218765259,52.048301696777344,79.99901506382297
-0.9115629196166992,3.351468563079834,51.79878616333008,79.98356748070944
-1.476744532585144,3.2194347381591797,52.12148666381836,79.96749481752397
-1.8024637699127197,3.135413408279419,51.871986389160156,79.94243264597743
-2.0368733406066895,3.071089267730713,52.048301696777344,79.9120446006381
-2.2514331340789795,3.009842872619629,52.091552734375,79.87740384123309
-0.6139944791793823,3.3680880069732666,52.01837158203125,79.84121986517711
-0.89658522605896,3.307457208633423,51.8287239074707,79.83061562833603
-2.679830551147461,2.8950445652008057,51.871986389160156,79.81326032303632
-1.2670570611953735,3.208047389984131,51.79878616333008,79.77032083186154
-1.023263931274414,3.2600605487823486,51.768856048583984,79.74942272865184
-0.44346553087234497,3.3862464427948,52.06163024902344,79.73348101310489
0.08273801952600479,3.5028915405273438,51.84205627441406,79.72708544232846
0.17007771134376526,3.5247433185577393,51.94518280029297,79.72708544232846
0.17025816440582275,3.526897668838501,51.91524887084961,79.72708544232846
0.12135515362024307,3.518280267715454,51.84205627441406,79.72708544232846
0.16087456047534943,3.5284366607666016,52.06163024902344,79.72708544232846
1.106092095375061,3.7392594814300537,51.98843765258789,79.72708544232846
0.6915894746780396,3.6540069580078125,51.88531494140625,79.72708544232846
-0.17549149692058563,3.465959072113037,51.98843765258789,79.7266747976151
-0.4432850778102875,3.404712677001953,51.91524887084961,79.72294105510478
-0.4533904790878296,3.3997883796691895,51.98843765258789,79.71543409301195
-0.5845804810523987,3.369011402130127,51.91524887084961,79.7074581109584
-1.1593260765075684,3.2388243675231934,51.84205627441406,79.69592162788233
-1.9396086931228638,3.0560085773468018,51.91524887084961,79.67383282487384
-2.148935317993164,2.99814772605896,52.00177001953125,79.64041686879831
-1.978406310081482,3.029848098754883,51.56257247924805,79.60512438611217
-0.5216020345687866,3.3508529663085938,51.95851135253906,79.57723873771246
-0.053865574300289154,3.4548795223236084,51.85539245605469,79.57020081434565
-0.18559691309928894,3.427180051803589,51.95851135253906,79.56875500349001
0.5551663041114807,3.5921452045440674,52.00177001953125,79.5664321384366
1.0326472520828247,3.702634811401367,51.82545471191406,79.5664321384366
0.706206202507019,3.634925365447998,52.00177001953125,79.5664321384366
0.3996150493621826,3.570293426513672,51.95851135253906,79.5664321384366
-0.1901082694530487,3.4413375854492188,52.00177001953125,79.5656062782665
-1.7106127738952637,3.100327491760254,51.708984375,79.5551674773179
-2.100393056869507,3.001840829849243,52.00177001953125,79.52501867661076
-2.0080008506774902,3.015382766723633,51.92858123779297,79.49034149999669
-2.0273094177246094,3.004303216934204,51.92858123779297,79.4564052529171
-1.4715113639831543,3.1252570152282715,51.92858123779297,79.4248635809422
-0.8283736705780029,3.2662160396575928,52.00177001953125,79.40332658120968
-0.7114395499229431,3.2911453247070312,51.97184753417969,79.39007786675911
-0.511677086353302,3.334233283996582,52.00177001953125,79.37913095346055
0.07263260334730148,3.463189125061035,51.85539245605469,79.37328644041327
-0.2148304432630539,3.40163516998291,51.97184753417969,79.37219811647313
-0.575377345085144,3.321922540664673,51.75225830078125,79.36659031280813
-0.5068048238754272,3.3354644775390625,51.85539245605469,79.35733450352642
-0.21970270574092865,3.398249626159668,52.00177001953125,79.35044374675849
-0.2150108963251114,3.3997883796691895,51.97184753417969,79.34679884340336
-0.36063718795776367,3.3671648502349854,51.97184753417969,79.34236002994295
-0.9795940518379211,3.229283571243286,52.00177001953125,79.33261215040446
-0.9990830421447754,3.2222046852111816,52.00177001953125,79.31612249937378
-0.531166136264801,3.3234612941741943,52.04503631591797,79.30221689540964
0.02445141412317753,3.4459540843963623,51.92858123779297,79.29641381070097
0.12658831477165222,3.4699602127075195,52.07495880126953,79.29641381070097
-0.511677086353302,3.3299245834350586,52.07495880126953,79.29313428501474
-0.8626599311828613,3.2508275508880615,51.89865493774414,79.28225189138189
-1.1548147201538086,3.1831178665161133,52.04503631591797,79.26573163499575
-0.3945625126361847,3.349006414413452,52.11821746826172,79.25138616269822
0.01885734312236309,3.4401063919067383,51.89865493774414,79.24740171069371
-0.8922543525695801,3.2394399642944336,52.04503631591797,79.24122230292197
-1.1252202987670898,3.185272216796875,52.04503631591797,79.22475250438161
-1.3697353601455688,3.127411365509033,51.97184753417969,79.20404653703734
-1.79777193069458,3.0267703533172607,52.04503631591797,79.1780721033769
-1.34014093875885,3.126487970352173,52.04503631591797,79.15108433256287
-1.1454311609268188,3.168037176132202,52.07495880126953,79.12996973005524
-0.8673517107963562,3.2280523777008057,52.11821746826172,79.11277175841806
-0.8772766590118408,3.2249746322631836,52.11821746826172,79.09819899751966
-0.8922543525695801,3.22035813331604,52.11821746826172,79.08329273860339
-0.49200761318206787,3.307765007019043,52.04503631591797,79.07143874879031
-0.1558220237493515,3.3819377422332764,52.04503631591797,79.06580708060022
-0.31696733832359314,3.3474674224853516,52.11821746826172,79.06189907165871
-0.31714779138565063,3.3471596240997314,52.11821746826172,79.05660400935581
-0.6481002569198608,3.2736024856567383,52.04503631591797,79.04857562282001
-1.0431138277053833,3.184964418411255,52.11821746826172,79.03438393658801
0.07245215028524399,3.429949998855591,52.191402435302734,79.02577231755082
0.13597191870212555,3.445646286010742,52.11821746826172,79.02577231755082
0.07263260334730148,3.4324121475219727,52.11821746826172,79.02577231755082
-0.8527349233627319,3.228360176086426,52.08829879760742,79.01842089046232
-1.1694315671920776,3.155726194381714,52.08829879760742,79.0014610518281
-1.0377001762390137,3.182810068130493,52.11821746826172,78.98296581563244
-0.7455453276634216,3.2459030151367188,52.05836486816406,78.96815283664182
-0.66740882396698,3.2625226974487305,52.16147994995117,78.95627916529821
-0.3312232196331024,3.3360798358917236,52.05836486816406,78.94808402875022
0.13615237176418304,3.439490795135498,52.05836486816406,78.94557950079883
0.20436394214630127,3.4558026790618896,52.05836486816406,78.94557950079883
-0.6334834694862366,3.2717559337615967,52.08829879760742,78.93972592977018
-0.8673517107963562,3.2185115814208984,52.05836486816406,78.926838514929
-1.188920497894287,3.144646644592285,52.191402435302734,78.90896691701069
-1.2136427164077759,3.1369521617889404,52.131553649902344,78.88867520118472
-1.3352686166763306,3.1070985794067383,52.101627349853516,78.86720445963492
-1.1111449003219604,3.155726194381714,52.101627349853516,78.84710052718495
-0.803831934928894,3.2225124835968018,52.131553649902344,78.8314690582526
-0.18541646003723145,3.3588550090789795,51.955257415771484,78.82416125116252
0.13597191870212555,3.430257797241211,52.028446197509766,78.82297589051512
2.060873508453369,3.868523359298706,52.101627349853516,78.82297589051512
1.8860137462615967,3.833437442779541,52.028446197509766,78.82297589051512
1.7688992023468018,3.810662269592285,52.028446197509766,78.82297589051512
1.5007447004318237,3.7528014183044434,51.9985237121582,78.82297589051512
1.1984844207763672,3.687554121017456,52.07170867919922,78.82297589051512
0.8816074132919312,3.6183056831359863,52.101627349853516,78.82297589051512
-0.0004512229352258146,3.4237945079803467,51.9985237121582,78.82297156638268
-0.0002707690582610667,3.4228713512420654,52.07170867919922,78.8229647716945
-0.0002707690582610667,3.4225635528564453,52.07170867919922,78.82295840948683
-0.0002707690582610667,3.421947956085205,52.07170867919922,78.82295247329056
-0.0004512229352258146,3.421947956085205,52.04179000854492,78.82294652253174
-0.0002707690582610667,3.421640157699585,52.11497116088867,78.82294064661335
-0.0002707690582610667,3.421640157699585,51.9985237121582,78.82293431912709
-0.0002707690582610667,3.421640157699585,52.07170867919922,78.82292802191066
-0.0002707690582610667,3.421640157699585,52.07170867919922,78.82292201177486
-0.0002707690582610667,3.421640157699585,52.07170867919922,78.82291582035283
-0.0002707690582610667,3.421332359313965,52.04179000854492,78.82290979477875
-0.0004512229352258146,3.421332359313965,52.07170867919922,78.82290387324407
-0.0004512229352258146,3.421332359313965,52.04179000854492,78.822897936717
-0.0002707690582610667,3.421640157699585,52.07170867919922,78.82289168400904
-0.0004512229352258146,3.421332359313965,52.07170867919922,78.82288553730257
-0.0004512229352258146,3.421332359313965,52.11497116088867,78.82287963078605
-0.0004512229352258146,3.4210245609283447,52.11497116088867,78.82287354394101
-0.0004512229352258146,3.421332359313965,52.11497116088867,78.82286763910626
-0.0004512229352258146,3.421332359313965,52.04179000854492,78.82286121949204
-0.0004512229352258146,3.4210245609283447,52.01186752319336,78.82285469811619
-0.0004512229352258146,3.421332359313965,52.085052490234375,78.82284906325795
-0.0004512229352258146,3.4210245609283447,52.11497116088867,78.82284303575094
-0.0004512229352258146,3.421332359313965,52.01186752319336,78.82283675533806
-0.0002707690582610667,3.4210245609283447,52.01186752319336,78.82283048798293
-0.0002707690582610667,3.421332359313965,52.11497116088867,78.82282393643229
-0.0004512229352258146,3.421332359313965,51.9819450378418,78.82281787911224
-0.0002707690582610667,3.421332359313965,51.9819450378418,78.82281213914555
-0.0004512229352258146,3.421332359313965,52.01186752319336,78.82280585695449
-0.0002707690582610667,3.421332359313965,52.05513381958008,78.8227999051794
-0.0004512229352258146,3.421332359313965,52.085052490234375,78.82279418079541
-0.0002707690582610667,3.421640157699585,52.04179000854492,78.82278795745489
-0.0004512229352258146,3.4210245609283447,52.085052490234375,78.82278191695958
-0.0002707690582610667,3.421332359313965,52.05513381958008,78.8227755897376
-0.0002707690582610667,3.421332359313965,51.9819450378418,78.82276966760489
-0.0004512229352258146,3.421332359313965,52.025211334228516,78.82276368504237
-0.0002707690582610667,3.421640157699585,52.085052490234375,78.82275741913537
-0.0002707690582610667,3.421640157699585,52.01186752319336,78.82275074628845
-0.0002707690582610667,3.421332359313965,52.025211334228516,78.82274539688522
-0.0002707690582610667,3.421332359313965,51.89217758178711,78.8227395653791
-0.0002707690582610667,3.421332359313965,52.025211334228516,78.82273355423355
-0.0004512229352258146,3.421332359313965,52.025211334228516,78.8227279649194
-0.0002707690582610667,3.421640157699585,51.9819450378418,78.82272154642624
-1.0138802528381348,3.1960442066192627,51.9819450378418,78.80841851918441
-1.3935552835464478,3.1077141761779785,51.99528884887695,78.78638997264642
-1.768538475036621,3.018460512161255,51.90553283691406,78.75773291571913
-2.197838306427002,2.9147417545318604,52.025211334228516,78.72193315805163
-2.757967233657837,2.7747061252593994,52.025211334228516,78.6774378953142
-3.220470428466797,2.65129017829895,51.92210006713867,78.6244134056342
-2.816253662109375,2.7491612434387207,51.952022552490234,78.57635005849832
-2.7193500995635986,2.7688584327697754,51.96537399291992,78.53025140098366
-2.1536271572113037,2.9011998176574707,52.025211334228516,78.49266568008785
-1.1741232872009277,3.12341046333313,51.99528884887695,78.47066221539689
0.26319190859794617,3.44256854057312,52.068485260009766,78.4684300560895
0.18018312752246857,3.4259488582611084,51.99528884887695,78.4684300560895
0.07245215028524399,3.4031739234924316,51.96537399291992,78.4684300560895
-0.716131329536438,3.229283571243286,51.96537399291992,78.45761862440698
-0.5946859121322632,3.255751848220825,51.935455322265625,78.44747864791965
-0.5993776917457581,3.2545206546783447,52.03856658935547,78.43748199436241
-0.8772766590118408,3.1923511028289795,52.08183670043945,78.42332306194655
-2.070798635482788,2.919973850250244,51.96537399291992,78.39030098078288
0.2678837180137634,3.44195294380188,52.008644104003906,78.38704003901606
1.3543965816497803,3.687861919403076,52.03856658935547,78.38704003901606
0.5896329879760742,3.5192034244537354,51.96537399291992,78.38704003901606
1.5543395280838013,3.7386441230773926,51.978729248046875,78.38704003901606
0.6722809076309204,3.5425939559936523,51.90553283691406,78.38704003901606
0.10204658657312393,3.4167158603668213,52.11174774169922,78.38704003901606
-0.9844663143157959,3.1754236221313477,51.96537399291992,78.37184736731672
-0.6527920365333557,3.2474420070648193,52.03856658935547,78.3604280736341
-1.5108503103256226,3.05385422706604,51.90553283691406,78.33614024416879
-2.5775132179260254,2.8014822006225586,51.978729248046875,78.29383972334237
-2.9727072715759277,2.6989946365356445,51.978729248046875,78.24451527339417
-3.8493523597717285,2.4663197994232178,51.845699310302734,78.18105696608546
-3.8493523597717285,2.461395502090454,51.978729248046875,78.11615623225772
-3.8495328426361084,2.457702398300171,52.05192184448242,78.05189328031837
-3.8495328426361084,2.454932451248169,52.02199935913086,77.9869910724152
-2.4363982677459717,2.811022996902466,52.02199935913086,77.94548410898031
