Current(A),Voltage(V),Temperature (C)_1,SoC
0.00037841926678083837,3.5278303623199463,-7.154721736907959,80.0
0.0001905881945276633,3.527522563934326,-7.09131383895874,80.0
0.0001905881945276633,3.527214765548706,-7.123018264770508,80.0
0.00037841926678083837,3.527214765548706,-6.982128620147705,80.0
0.0001905881945276633,3.526599168777466,-7.04552698135376,80.0
0.00037841926678083837,3.526599168777466,-6.982128620147705,80.0
-0.007322654593735933,3.524444818496704,-7.123018264770508,79.99996930239242
-0.009388796053826809,3.5235214233398438,-7.123018264770508,79.99977933727845
-0.019907336682081223,3.5204436779022217,-7.04552698135376,79.99953245108658
-0.3931276798248291,3.4487318992614746,-7.013826847076416,79.99895940641478
-1.6399502754211426,3.161269426345825,-6.9363484382629395,79.98842773236925
-2.0381522178649902,2.9981484413146973,-7.09131383895874,79.9451553049598
-2.0402183532714844,2.9476730823516846,-7.09131383895874,79.89146086719471
0.04827534407377243,3.3400871753692627,-7.04552698135376,79.83800413915888
-1.516545295715332,3.1224896907806396,-7.059610843658447,79.83741256766493
-1.968466877937317,2.9495198726654053,-7.123018264770508,79.79687022593968
-1.3114337921142578,3.0557024478912354,-7.013826847076416,79.74545582745323
-1.176758885383606,3.097252130508423,-7.013826847076416,79.71104440323734
-1.1763832569122314,3.097252130508423,-7.059610843658447,79.68005904895124
-1.0659385919570923,3.108947515487671,-7.013826847076416,79.64705161707886
-1.6260508298873901,3.000610589981079,-7.09131383895874,79.6186155191906
-1.2496373653411865,3.043699026107788,-7.123018264770508,79.57592846542035
-0.4930537939071655,3.21482253074646,-7.09131383895874,79.5435159637525
0.0873442068696022,3.369941473007202,-7.09131383895874,79.53074926026899
0.08790770173072815,3.4117989540100098,-7.013826847076416,79.53074926026899
0.36627334356307983,3.480740547180176,-6.9363484382629395,79.53074926026899
0.1391855776309967,3.449963092803955,-7.09131383895874,79.53074926026899
0.08377541601657867,3.432419776916504,-7.059610843658447,79.53074926026899
-0.18482302129268646,3.3705568313598633,-7.123018264770508,79.53049256811212
-0.6463239789009094,3.2539100646972656,-7.013826847076416,79.52478633147001
0.012023945339024067,3.390254497528076,-7.168811798095703,79.50904313642963
-0.1883918046951294,3.361015796661377,-7.04552698135376,79.50867289011902
0.33565688133239746,3.481356143951416,-7.09131383895874,79.5041593972937
0.5852843523025513,3.558915615081787,-7.154721736907959,79.5041593972937
0.5670647621154785,3.5684566497802734,-7.123018264770508,79.5041593972937
0.5227366089820862,3.5653789043426514,-7.123018264770508,79.5041593972937
0.3822389841079712,3.5373713970184326,-7.123018264770508,79.5041593972937
0.2977150082588196,3.51798152923584,-7.09131383895874,79.5041593972937
0.1476379781961441,3.4828951358795166,-7.123018264770508,79.5041593972937
0.024984288960695267,3.4508864879608154,-7.04552698135376,79.5041593972937
0.00037841926678083837,3.4401142597198486,-7.123018264770508,79.5041593972937
0.0001905881945276633,3.438575267791748,-7.09131383895874,79.5041593972937
0.00037841926678083837,3.437652111053467,-7.04552698135376,79.5041593972937
0.0001905881945276633,3.4370365142822266,-7.09131383895874,79.5041593972937
0.0001905881945276633,3.4370365142822266,-7.04552698135376,79.5041593972937
0.00037841926678083837,3.4370365142822266,-6.982128620147705,79.5041593972937
0.0001905881945276633,3.4367287158966064,-7.123018264770508,79.5041593972937
0.0001905881945276633,3.4370365142822266,-7.123018264770508,79.5041593972937
-0.011454937979578972,3.4345743656158447,-7.123018264770508,79.50413363306004
-1.1515895128250122,3.1674249172210693,-7.09131383895874,79.50128072399312
-1.2838226556777954,3.0969443321228027,-7.013826847076416,79.47061398894405
-0.9359594583511353,3.1594228744506836,-7.123018264770508,79.43757962528298
-1.371351957321167,3.057241201400757,-7.013826847076416,79.41183722850805
-2.0828559398651123,2.88027024269104,-7.123018264770508,79.37412194376734
-2.048482894897461,2.862726926803589,-7.09131383895874,79.31881080349024
-1.3273993730545044,3.014768123626709,-7.09131383895874,79.26669061163807
-2.0112924575805664,2.863650321960449,-7.09131383895874,79.22913091368635
-2.336803674697876,2.775010824203491,-7.09131383895874,79.17525431213096
-2.277824640274048,2.77439546585083,-7.09131383895874,79.11386239899436
-1.8031755685806274,2.8725757598876953,-7.123018264770508,79.05518283607441
-1.168869972229004,3.0193848609924316,-7.013826847076416,79.00930863396489
-1.6574186086654663,2.914433240890503,-7.09131383895874,78.97704521814471
-1.5749608278274536,2.9242820739746094,-7.123018264770508,78.93366886883739
-1.7182759046554565,2.888272285461426,-7.09131383895874,78.89174825974916
-1.4562515020370483,2.942748785018921,-7.09131383895874,78.84735431278465
-1.335851788520813,2.97198748588562,-7.137104511260986,78.80904095492645
-1.0330681800842285,3.043391466140747,-7.09131383895874,78.77466493366947
-0.12941284477710724,3.268990993499756,-7.278034210205078,78.75090773397004
-0.4568023979663849,3.2071280479431152,-7.123018264770508,78.74617230091263
-0.04582802578806877,3.306539535522461,-7.059610843658447,78.73570915844236
0.06424098461866379,3.3443961143493652,-7.123018264770508,78.73469417324921
0.06480447947978973,3.3505516052246094,-7.123018264770508,78.73469417324921
-0.19102144241333008,3.2908430099487305,-7.123018264770508,78.73387309026216
-0.5086438059806824,3.208667039871216,-7.09131383895874,78.72753713326752
-0.19102144241333008,3.280994176864624,-7.059610843658447,78.71547094475969
0.06518013775348663,3.349936008453369,-7.123018264770508,78.71137816258178
